jdate,value,date
1390-02-11,100433.0,2011-05-01
1390-02-12,101867.0,2011-05-02
1390-02-13,102573.0,2011-05-03
1390-02-14,103830.0,2011-05-04
1390-02-18,103205.0,2011-05-08
1390-02-19,104776.0,2011-05-09
1390-02-20,105952.0,2011-05-10
1390-02-21,105794.0,2011-05-11
1390-02-25,105410.0,2011-05-15
1390-02-26,104804.0,2011-05-16
1390-02-27,104860.0,2011-05-17
1390-02-28,105542.0,2011-05-18
1390-02-31,106415.0,2011-05-21
1390-03-01,106008.0,2011-05-22
1390-03-02,106026.0,2011-05-23
1390-03-03,105220.0,2011-05-24
1390-03-04,102896.0,2011-05-25
1390-03-07,101811.0,2011-05-28
1390-03-08,100089.0,2011-05-29
1390-03-09,101165.0,2011-05-30
1390-03-10,102227.0,2011-05-31
1390-03-16,102901.0,2011-06-06
1390-03-17,102214.0,2011-06-07
1390-03-18,102879.0,2011-06-08
1390-03-21,102711.0,2011-06-11
1390-03-22,102209.0,2011-06-12
1390-03-23,102680.0,2011-06-13
1390-03-24,101890.0,2011-06-14
1390-03-25,101123.0,2011-06-15
1390-03-28,102476.0,2011-06-18
1390-03-29,102585.0,2011-06-19
1390-03-30,102206.0,2011-06-20
1390-03-31,102452.0,2011-06-21
1390-04-01,102227.0,2011-06-22
1390-04-04,101809.0,2011-06-25
1390-04-05,100391.0,2011-06-26
1390-04-06,98250.0,2011-06-27
1390-04-07,98379.0,2011-06-28
1390-04-08,99694.0,2011-06-29
1390-04-11,100664.0,2011-07-02
1390-04-12,100667.0,2011-07-03
1390-04-13,100486.0,2011-07-04
1390-04-14,100967.0,2011-07-05
1390-04-15,100905.0,2011-07-06
1390-04-18,100562.0,2011-07-09
1390-04-20,99695.0,2011-07-11
1390-04-21,99220.0,2011-07-12
1390-04-22,98812.0,2011-07-13
1390-04-25,99065.0,2011-07-16
1390-04-27,99519.0,2011-07-18
1390-04-28,99658.0,2011-07-19
1390-04-29,100094.0,2011-07-20
1390-05-01,100939.0,2011-07-23
1390-05-02,102453.0,2011-07-24
1390-05-03,103038.0,2011-07-25
1390-05-04,103482.0,2011-07-26
1390-05-05,103633.0,2011-07-27
1390-05-08,102926.0,2011-07-30
1390-05-09,102164.0,2011-07-31
1390-05-10,102812.0,2011-08-01
1390-05-11,102871.0,2011-08-02
1390-05-12,103001.0,2011-08-03
1390-05-15,101747.0,2011-08-06
1390-05-16,101403.0,2011-08-07
1390-05-17,101595.0,2011-08-08
1390-05-18,100073.0,2011-08-09
1390-05-19,101208.0,2011-08-10
1390-05-22,101701.0,2011-08-13
1390-05-23,102091.0,2011-08-14
1390-05-24,101955.0,2011-08-15
1390-05-25,102082.0,2011-08-16
1390-05-26,102681.0,2011-08-17
1390-05-29,102656.0,2011-08-20
1390-05-30,102597.0,2011-08-21
1390-06-01,103298.0,2011-08-23
1390-06-02,103649.0,2011-08-24
1390-06-05,103974.0,2011-08-27
