jdate,value,date
1396-01-20,190.8,2017-04-09
1396-01-21,190.9,2017-04-10
1396-01-23,190.7,2017-04-12
1396-01-26,191.3,2017-04-15
1396-01-27,191.3,2017-04-16
1396-01-28,191.4,2017-04-17
1396-01-29,191.5,2017-04-18
1396-01-30,192.5,2017-04-19
1396-02-02,192.1,2017-04-22
1396-02-03,193.9,2017-04-23
1396-02-04,195.3,2017-04-24
1396-02-06,195.1,2017-04-26
1396-02-09,194.2,2017-04-29
1396-02-10,193.3,2017-04-30
1396-02-11,189.7,2017-05-01
1396-02-12,189.9,2017-05-02
1396-02-13,189.4,2017-05-03
1396-02-16,191.1,2017-05-06
1396-02-17,190.9,2017-05-07
1396-02-18,189.9,2017-05-08
1396-02-19,192.2,2017-05-09
1396-02-20,191.0,2017-05-10
1396-02-23,193.7,2017-05-13
1396-02-24,194.3,2017-05-14
1396-02-25,194.3,2017-05-15
1396-02-26,193.5,2017-05-16
1396-02-27,193.3,2017-05-17
1396-02-30,193.3,2017-05-20
1396-02-31,194.0,2017-05-21
1396-03-01,193.7,2017-05-22
1396-03-02,193.7,2017-05-23
1396-03-03,193.5,2017-05-24
1396-03-06,194.2,2017-05-27
1396-03-07,194.0,2017-05-28
1396-03-08,194.0,2017-05-29
1396-03-09,193.5,2017-05-30
1396-03-10,193.7,2017-05-31
1396-03-13,193.5,2017-06-03
1396-03-16,193.4,2017-06-06
1396-03-17,193.1,2017-06-07
1396-03-20,194.0,2017-06-10
1396-03-21,193.3,2017-06-11
1396-03-22,193.5,2017-06-12
1396-03-23,193.5,2017-06-13
1396-03-24,193.3,2017-06-14
1396-03-27,193.6,2017-06-17
1396-03-28,193.6,2017-06-18
1396-03-29,193.6,2017-06-19
1396-03-30,197.3,2017-06-20
1396-03-31,196.2,2017-06-21
1396-04-03,195.8,2017-06-24
1396-04-04,195.0,2017-06-25
1396-04-07,194.9,2017-06-28
1396-04-10,194.6,2017-07-01
1396-04-11,195.5,2017-07-02
1396-04-12,195.1,2017-07-03
1396-04-13,194.7,2017-07-04
1396-04-14,194.5,2017-07-05
1396-04-17,194.0,2017-07-08
1396-04-18,194.5,2017-07-09
1396-04-19,194.5,2017-07-10
1396-04-20,194.6,2017-07-11
1396-04-21,195.0,2017-07-12
1396-04-24,194.6,2017-07-15
1396-04-25,194.4,2017-07-16
1396-04-26,193.5,2017-07-17
1396-04-27,193.6,2017-07-18
1396-04-28,196.2,2017-07-19
1396-04-31,195.2,2017-07-22
1396-05-01,193.9,2017-07-23
1396-05-02,193.9,2017-07-24
1396-05-03,194.6,2017-07-25
1396-05-04,194.2,2017-07-26
1396-05-07,194.0,2017-07-29
1396-05-08,193.5,2017-07-30
1396-05-09,194.0,2017-07-31
1396-05-10,193.9,2017-08-01
1396-05-11,194.8,2017-08-02
1396-05-15,195.4,2017-08-06
1396-05-16,196.2,2017-08-07
1396-05-17,196.4,2017-08-08
1396-05-18,195.5,2017-08-09
1396-05-21,195.4,2017-08-12
1396-05-22,194.9,2017-08-13
1396-05-23,194.3,2017-08-14
1396-05-24,194.0,2017-08-15
1396-05-25,194.2,2017-08-16
1396-05-28,194.0,2017-08-19
1396-05-29,194.7,2017-08-20
1396-05-30,195.6,2017-08-21
1396-05-31,195.4,2017-08-22
1396-06-01,195.7,2017-08-23
1396-06-04,195.4,2017-08-26
1396-06-05,194.9,2017-08-27
1396-06-06,195.1,2017-08-28
1396-06-07,195.6,2017-08-29
1396-06-08,196.2,2017-08-30
1396-06-11,196.7,2017-09-02
1396-06-12,197.5,2017-09-03
1396-06-13,199.2,2017-09-04
1396-06-14,203.2,2017-09-05
1396-06-15,203.5,2017-09-06
1396-06-19,203.3,2017-09-10
1396-06-20,203.3,2017-09-11
1396-06-21,203.6,2017-09-12
1396-06-22,204.8,2017-09-13
1396-06-25,204.2,2017-09-16
1396-06-26,204.4,2017-09-17
1396-06-27,204.7,2017-09-18
1396-06-28,204.6,2017-09-19
1396-06-29,205.9,2017-09-20
1396-07-01,206.0,2017-09-23
1396-07-02,208.5,2017-09-24
1396-07-03,209.6,2017-09-25
1396-07-04,209.5,2017-09-26
1396-07-05,209.4,2017-09-27
1396-07-10,209.3,2017-10-02
1396-07-11,208.9,2017-10-03
1396-07-12,209.4,2017-10-04
1396-07-15,210.4,2017-10-07
1396-07-16,212.0,2017-10-08
1396-07-17,210.6,2017-10-09
1396-07-18,209.9,2017-10-10
1396-07-19,209.9,2017-10-11
1396-07-22,209.9,2017-10-14
1396-07-23,209.9,2017-10-15
1396-07-24,209.9,2017-10-16
1396-07-25,210.3,2017-10-17
1396-07-26,210.5,2017-10-18
1396-07-29,211.5,2017-10-21
1396-07-30,211.3,2017-10-22
1396-08-01,211.2,2017-10-23
1396-08-02,211.1,2017-10-24
1396-08-03,210.7,2017-10-25
1396-08-06,210.3,2017-10-28
1396-08-07,211.1,2017-10-29
1396-08-08,212.8,2017-10-30
1396-08-09,213.4,2017-10-31
1396-08-10,213.0,2017-11-01
1396-08-13,214.3,2017-11-04
1396-08-14,215.6,2017-11-05
1396-08-15,219.3,2017-11-06
1396-08-16,220.1,2017-11-07
1396-08-17,220.6,2017-11-08
1396-08-20,219.8,2017-11-11
1396-08-21,218.1,2017-11-12
1396-08-22,217.9,2017-11-13
1396-08-23,218.4,2017-11-14
1396-08-24,219.1,2017-11-15
1396-08-27,219.6,2017-11-18
1396-08-29,219.5,2017-11-20
1396-08-30,219.0,2017-11-21
1396-09-01,219.2,2017-11-22
1396-09-04,219.7,2017-11-25
1396-09-05,219.8,2017-11-26
1396-09-07,219.7,2017-11-28
1396-09-08,220.2,2017-11-29
1396-09-11,219.4,2017-12-02
1396-09-12,219.0,2017-12-03
1396-09-13,218.1,2017-12-04
1396-09-14,217.5,2017-12-05
1396-09-18,216.9,2017-12-09
1396-09-19,218.0,2017-12-10
1396-09-20,218.1,2017-12-11
1396-09-21,217.6,2017-12-12
1396-09-22,219.9,2017-12-13
1396-09-23,219.9,2017-12-14
1396-09-24,219.9,2017-12-15
1396-09-25,221.2,2017-12-16
1396-09-26,225.3,2017-12-17
1396-09-27,227.3,2017-12-18
1396-09-28,227.2,2017-12-19
1396-09-29,227.0,2017-12-20
1396-10-02,228.1,2017-12-23
1396-10-03,233.3,2017-12-24
1396-10-04,236.0,2017-12-25
1396-10-05,238.0,2017-12-26
1396-10-06,240.0,2017-12-27
1396-10-09,239.0,2017-12-30
1396-10-10,237.9,2017-12-31
1396-10-11,239.9,2018-01-01
1396-10-12,241.2,2018-01-02
1396-10-13,241.5,2018-01-03
1396-10-16,242.1,2018-01-06
1396-10-17,242.3,2018-01-07
1396-10-18,242.0,2018-01-08
1396-10-19,241.9,2018-01-09
1396-10-20,240.8,2018-01-10
1396-10-23,238.8,2018-01-13
1396-10-24,238.6,2018-01-14
1396-10-25,238.7,2018-01-15
1396-10-26,238.3,2018-01-16
1396-10-27,236.0,2018-01-17
1396-10-30,236.6,2018-01-20
1396-11-01,237.1,2018-01-21
1396-11-02,237.4,2018-01-22
1396-11-03,237.6,2018-01-23
1396-11-04,238.2,2018-01-24
1396-11-07,237.5,2018-01-27
1396-11-08,237.3,2018-01-28
1396-11-09,237.2,2018-01-29
1396-11-10,238.7,2018-01-30
1396-11-11,238.8,2018-01-31
1396-11-14,238.3,2018-02-03
1396-11-15,236.2,2018-02-04
1396-11-16,237.3,2018-02-05
1396-11-17,235.4,2018-02-06
1396-11-18,232.8,2018-02-07
1396-11-21,234.5,2018-02-10
1396-11-23,233.5,2018-02-12
1396-11-24,230.4,2018-02-13
1396-11-25,230.1,2018-02-14
1396-11-28,229.0,2018-02-17
1396-11-29,229.5,2018-02-18
1396-11-30,229.8,2018-02-19
1396-12-02,230.7,2018-02-21
1396-12-05,231.8,2018-02-24
1396-12-06,232.2,2018-02-25
1396-12-07,232.0,2018-02-26
1396-12-08,232.4,2018-02-27
1396-12-09,232.1,2018-02-28
1396-12-12,231.5,2018-03-03
1396-12-13,231.3,2018-03-04
1396-12-14,230.7,2018-03-05
1396-12-15,228.2,2018-03-06
1396-12-16,227.9,2018-03-07
1396-12-19,226.8,2018-03-10
1396-12-20,225.7,2018-03-11
1396-12-21,225.6,2018-03-12
1396-12-22,225.3,2018-03-13
1396-12-23,224.9,2018-03-14
1396-12-26,227.0,2018-03-17
1396-12-27,225.3,2018-03-18
1396-12-28,228.0,2018-03-19
1397-01-05,228.0,2018-03-25
1397-01-06,228.6,2018-03-26
1397-01-07,228.7,2018-03-27
1397-01-08,228.9,2018-03-28
1397-01-14,228.8,2018-04-03
1397-01-15,228.8,2018-04-04
1397-01-18,228.0,2018-04-07
1397-01-19,226.7,2018-04-08
1397-01-20,224.5,2018-04-09
1397-01-21,231.9,2018-04-10
1397-01-22,237.1,2018-04-11
1397-01-26,239.0,2018-04-15
1397-01-27,238.6,2018-04-16
1397-01-28,237.7,2018-04-17
1397-01-29,236.8,2018-04-18
1397-02-01,236.8,2018-04-21
1397-02-02,236.0,2018-04-22
1397-02-03,235.3,2018-04-23
1397-02-04,235.2,2018-04-24
1397-02-05,235.3,2018-04-25
1397-02-08,235.2,2018-04-28
1397-02-09,235.0,2018-04-29
1397-02-10,235.1,2018-04-30
1397-02-11,236.2,2018-05-01
1397-02-15,236.8,2018-05-05
1397-02-16,235.9,2018-05-06
1397-02-17,235.0,2018-05-07
1397-02-18,234.8,2018-05-08
1397-02-19,234.4,2018-05-09
1397-02-22,234.7,2018-05-12
1397-02-23,236.1,2018-05-13
1397-02-24,236.1,2018-05-14
1397-02-25,236.0,2018-05-15
1397-02-26,243.2,2018-05-16
1397-02-29,245.3,2018-05-19
1397-02-30,249.2,2018-05-20
1397-02-31,252.3,2018-05-21
